Time,Channel A,Channel B,Channel C,Channel D,Channel H
-20.55522656,-1.62678600,-1.91521200,-3.16658500,-4.00439500,-11.39666000
-20.54522656,-1.60084200,-1.94268100,-3.16658500,-4.00439500,-11.50653000
-20.53522656,-1.62678600,-1.97015000,-3.16658500,-3.97845200,-12.05591000
-20.52522656,-1.62678600,-1.91521200,-3.19405400,-4.00439500,-12.38554000
-20.51522656,-1.62678600,-1.91521200,-3.19405400,-3.95098300,-11.61641000
-20.50522656,-1.62678600,-1.91521200,-3.13911600,-3.95098300,-12.38554000
-20.49522656,-1.62678600,-1.94268100,-3.16658500,-3.97845200,-11.17690000
-20.48522656,-1.60084200,-1.94268100,-3.22152400,-4.00439500,-11.83616000
-20.47522656,-1.62678600,-1.91521200,-3.22152400,-3.97845200,-12.16579000
-20.46522656,-1.60084200,-1.94268100,-3.16658500,-4.00439500,-11.06702000
-20.45522656,-1.62678600,-1.94268100,-3.19405400,-3.97845200,-11.61641000
-20.44522656,-1.65425500,-1.94268100,-3.19405400,-4.05933300,-11.72628000
-20.43522656,-1.60084200,-1.94268100,-3.22152400,-4.00439500,-12.16579000
-20.42522656,-1.62678600,-1.94268100,-3.16658500,-3.97845200,-11.61641000
-20.41522656,-1.60084200,-1.91521200,-3.16658500,-3.95098300,-12.16579000
-20.40522656,-1.62678600,-1.94268100,-3.19405400,-3.97845200,-10.96325000
-20.39522656,-1.62678600,-1.94268100,-3.13911600,-3.92351400,-12.27567000
-20.38522656,-1.62678600,-1.94268100,-3.13911600,-3.95098300,-11.61641000
-20.37522656,-1.62678600,-1.91521200,-3.16658500,-3.95098300,-11.72628000
-20.36522656,-1.62678600,-1.94268100,-3.19405400,-3.95098300,-12.16579000
-20.35522656,-1.62678600,-1.91521200,-3.16658500,-3.95098300,-11.61641000
-20.34522656,-1.60084200,-1.88926900,-3.13911600,-3.92351400,-11.50653000
-20.33522656,-1.60084200,-1.91521200,-3.13911600,-3.95098300,-12.16579000
-20.32522656,-1.57337300,-1.91521200,-3.11317300,-3.95098300,-11.61641000
-20.31522656,-1.60084200,-1.94268100,-3.16658500,-3.97845200,-11.83616000
-20.30522656,-1.60084200,-1.91521200,-3.19405400,-3.95098300,-11.39666000
-20.29522656,-1.57337300,-1.94268100,-3.16658500,-4.05933300,-12.16579000
-20.28522656,-1.62678600,-1.94268100,-3.19405400,-3.97845200,-12.05591000
-20.27522656,-1.62678600,-1.94268100,-3.22152400,-3.97845200,-12.16579000
-20.26522656,-1.60084200,-1.91521200,-3.13911600,-3.95098300,-11.83616000
-20.25522656,-1.60084200,-1.94268100,-3.13911600,-3.97845200,-12.82505000
-20.24522656,-1.60084200,-1.91521200,-3.13911600,-3.95098300,-11.94604000
-20.23522656,-1.60084200,-1.88926900,-3.16658500,-3.97845200,-11.94604000
-20.22522656,-1.60084200,-1.88926900,-3.16658500,-3.95098300,-12.27567000
-20.21522656,-1.60084200,-1.94268100,-3.19405400,-4.00439500,-11.28678000
-20.20522656,-1.60084200,-1.94268100,-3.19405400,-4.00439500,-11.72628000
-20.19522656,-1.62678600,-1.94268100,-3.16658500,-3.97845200,-12.16579000
-20.18522657,-1.62678600,-1.94268100,-3.16658500,-3.97845200,-12.38554000
-20.17522657,-1.62678600,-1.91521200,-3.22152400,-4.00439500,-11.83616000
-20.16522657,-1.62678600,-1.88926900,-3.19405400,-3.97845200,-12.49542000
-20.15522657,-1.62678600,-1.94268100,-3.19405400,-4.00439500,-12.27567000
-20.14522657,-1.60084200,-1.94268100,-3.19405400,-4.00439500,-11.94604000
-20.13522657,-1.60084200,-1.91521200,-3.19405400,-3.95098300,-12.16579000
-20.12522657,-1.62678600,-1.94268100,-3.22152400,-4.00439500,-11.50653000
-20.11522657,-1.60084200,-1.97015000,-3.19405400,-4.05933300,-11.72628000
-20.10522657,-1.62678600,-1.97015000,-3.24746700,-4.00439500,-11.72628000
-20.09522657,-1.65425500,-1.94268100,-3.22152400,-4.03186400,-11.39666000
-20.08522657,-1.62678600,-1.94268100,-3.22152400,-3.97845200,-11.50653000
-20.07522657,-1.60084200,-1.94268100,-3.16658500,-4.03186400,-11.83616000
-20.06522657,-1.62678600,-1.94268100,-3.24746700,-4.05933300,-12.16579000
-20.05522657,-1.65425500,-1.97015000,-3.24746700,-4.03186400,-11.39666000
-20.04522657,-1.62678600,-1.91521200,-3.19405400,-4.00439500,-10.74350000
-20.03522657,-1.68172400,-1.97015000,-3.19405400,-4.05933300,-11.50653000
-20.02522657,-1.62678600,-1.97015000,-3.19405400,-4.03186400,-11.83616000
-20.01522657,-1.65425500,-1.97015000,-3.19405400,-4.00439500,-11.50653000
-20.00522657,-1.62678600,-1.94268100,-3.19405400,-4.03186400,-11.83616000
-19.99522657,-4.06696400,-4.50494400,-4.87120000,-6.46746400,30.02076000
-19.98522657,-2.22347700,-1.29562900,0.24264440,-0.16328900,29.69112000
-19.97522657,-1.30173400,-0.05493835,1.27121200,1.24374300,29.25162000
-19.96522657,-0.65162980,0.59211330,1.70461500,2.02814100,28.48858000
-19.95522657,-0.19075810,0.99804660,2.05561000,2.48901200,29.36149000
-19.94522657,0.10835060,1.21322200,2.32572300,2.86747600,28.26883000
-19.93522657,0.35099500,1.32157200,2.54242500,3.11012100,28.48858000
-19.92522657,0.54175310,1.45586600,2.67824400,3.27341000,29.25162000
-19.91522657,0.67757300,1.50927800,2.75912600,3.43517300,29.47137000
-19.90522657,0.75845440,1.56421700,2.86747600,3.54352300,28.70223000
-19.89522657,0.83933590,1.59016000,2.92088900,3.57099200,28.59846000
-19.88522657,0.94768650,1.64509800,2.97582700,3.62440500,28.48858000
-19.87522657,0.97515570,1.64509800,3.02923900,3.65187400,28.92199000
-19.86522657,1.03009400,1.67104100,3.05670900,3.73275500,29.36149000
-19.85522657,1.03009400,1.67104100,3.08417800,3.73275500,29.36149000
-19.84522657,1.05603700,1.67104100,3.11164700,3.73275500,29.03186000
-19.83522657,1.11097600,1.72598000,3.13759000,3.73275500,28.70223000
-19.82522657,1.08350600,1.69851100,3.13759000,3.78769400,29.03186000
-19.81522657,1.16438800,1.69851100,3.13759000,3.78769400,29.80100000
-19.80522657,1.16438800,1.72598000,3.16505900,3.78769400,29.25162000
-19.79522657,1.13844500,1.72598000,3.16505900,3.81363700,28.48858000
-19.78522658,1.16438800,1.72598000,3.16505900,3.78769400,28.92199000
-19.77522658,1.19185700,1.75192300,3.16505900,3.84110600,28.70223000
-19.76522658,1.19185700,1.72598000,3.16505900,3.84110600,29.03186000
-19.75522658,1.19185700,1.75192300,3.16505900,3.81363700,28.81211000
-19.74522658,1.19185700,1.72598000,3.16505900,3.81363700,28.81211000
-19.73522658,1.21932600,1.72598000,3.16505900,3.84110600,29.14174000
-19.72522658,1.21932600,1.72598000,3.16505900,3.84110600,28.37871000
-19.71522658,1.24679500,1.75192300,3.16505900,3.81363700,28.92199000
-19.70522658,1.24679500,1.75192300,3.19252800,3.84110600,28.81211000
-19.69522658,1.24679500,1.75192300,3.19252800,3.84110600,29.36149000
-19.68522658,1.24679500,1.75192300,3.16505900,3.81363700,29.36149000
-19.67522658,1.21932600,1.75192300,3.16505900,3.84110600,29.47137000
-19.66522658,1.24679500,1.75192300,3.19252800,3.84110600,29.25162000
-19.65522658,1.21932600,1.75192300,3.19252800,3.81363700,28.37871000
-19.64522658,1.27273800,1.77939200,3.16505900,3.84110600,28.59846000
-19.63522658,1.21932600,1.75192300,3.19252800,3.81363700,29.03186000
-19.62522658,1.21932600,1.77939200,3.16505900,3.86857500,29.03186000
-19.61522658,1.24679500,1.75192300,3.19252800,3.86857500,29.36149000
-19.60522658,1.24679500,1.77939200,3.19252800,3.84110600,28.37871000
-19.59522658,1.21932600,1.75192300,3.19252800,3.86857500,28.15895000
-19.58522658,1.27273800,1.75192300,3.16505900,3.84110600,28.26883000
-19.57522658,1.24679500,1.80686100,3.21999700,3.84110600,28.37871000
-19.56522658,1.24679500,1.77939200,3.16505900,3.84110600,28.92199000
-19.55522658,1.24679500,1.77939200,3.19252800,3.86857500,27.82932000
-19.54522658,1.24679500,1.80686100,3.16505900,3.84110600,28.15895000
-19.53522658,1.24679500,1.77939200,3.19252800,3.84110600,28.37871000
-19.52522658,1.24679500,1.80686100,3.16505900,3.84110600,29.03186000
-19.51522658,1.24679500,1.80686100,3.19252800,3.84110600,28.92199000
-19.50522658,1.27273800,1.77939200,3.16505900,3.84110600,28.70223000
-19.49522658,1.24679500,1.77939200,3.16505900,3.84110600,29.36149000
-19.48522658,1.24679500,1.77939200,3.16505900,3.81363700,28.48858000
-19.47522658,1.24679500,1.77939200,3.19252800,3.86857500,28.92199000
-19.46522658,1.24679500,1.75192300,3.13759000,3.84110600,29.36149000
-19.45522658,1.24679500,1.77939200,3.19252800,3.84110600,29.14174000
-19.44522658,1.24679500,1.77939200,3.16505900,3.86857500,29.14174000
-19.43522658,1.24679500,1.77939200,3.19252800,3.84110600,29.03186000
-19.42522658,1.27273800,1.80686100,3.16505900,3.84110600,27.93920000
-19.41522658,1.27273800,1.77939200,3.16505900,3.84110600,28.92199000
-19.40522658,1.24679500,1.77939200,3.16505900,3.84110600,29.03186000
-19.39522659,1.27273800,1.77939200,3.16505900,3.86857500,29.36149000
-19.38522659,1.24679500,1.77939200,3.13759000,3.84110600,29.69112000
-19.37522659,1.24679500,1.80686100,3.19252800,3.84110600,28.48858000
-19.36522659,1.24679500,1.80686100,3.19252800,3.81363700,28.48858000
-19.35522659,1.24679500,1.75192300,3.13759000,3.86857500,28.04908000
-19.34522659,1.24679500,1.75192300,3.16505900,3.84110600,29.47137000
-19.33522659,1.27273800,1.77939200,3.16505900,3.86857500,28.59846000
-19.32522659,1.21932600,1.77939200,3.16505900,3.84110600,28.70223000
-19.31522659,1.24679500,1.77939200,3.16505900,3.86857500,29.25162000
-19.30522659,1.27273800,1.77939200,3.13759000,3.84110600,29.47137000
-19.29522659,1.24679500,1.77939200,3.16505900,3.86857500,28.92199000
-19.28522659,1.24679500,1.80686100,3.16505900,3.84110600,28.81211000
-19.27522659,1.27273800,1.77939200,3.16505900,3.86857500,28.70223000
-19.26522659,1.21932600,1.75192300,3.13759000,3.84110600,29.03186000
-19.25522659,1.24679500,1.77939200,3.19252800,3.89604400,28.37871000
-19.24522659,1.24679500,1.77939200,3.16505900,3.84110600,28.04908000
-19.23522659,1.24679500,1.77939200,3.16505900,3.84110600,28.59846000
-19.22522659,1.27273800,1.80686100,3.16505900,3.84110600,29.36149000
-19.21522659,1.27273800,1.75192300,3.16505900,3.84110600,28.26883000
-19.20522659,1.24679500,1.77939200,3.16505900,3.84110600,28.92199000
-19.19522659,1.24679500,1.77939200,3.19252800,3.84110600,28.70223000
-19.18522659,1.24679500,1.80686100,3.16505900,3.84110600,29.47137000
-19.17522659,1.24679500,1.77939200,3.16505900,3.86857500,28.92199000
-19.16522659,1.24679500,1.77939200,3.13759000,3.84110600,29.14174000
-19.15522659,1.27273800,1.77939200,3.16505900,3.86857500,29.25162000
-19.14522659,1.24679500,1.80686100,3.13759000,3.86857500,29.58125000
-19.13522659,1.27273800,1.77939200,3.16505900,3.84110600,28.48858000
-19.12522659,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-19.11522659,1.27273800,1.77939200,3.16505900,3.84110600,29.47137000
-19.10522659,1.24679500,1.77939200,3.13759000,3.84110600,29.14174000
-19.09522659,1.24679500,1.80686100,3.16505900,3.84110600,29.03186000
-19.08522659,1.24679500,1.77939200,3.13759000,3.84110600,28.92199000
-19.07522659,1.27273800,1.77939200,3.16505900,3.86857500,28.81211000
-19.06522659,1.21932600,1.77939200,3.16505900,3.84110600,29.14174000
-19.05522659,1.21932600,1.77939200,3.13759000,3.81363700,29.14174000
-19.04522659,1.24679500,1.75192300,3.19252800,3.84110600,28.26883000
-19.03522659,1.24679500,1.77939200,3.16505900,3.86857500,28.59846000
-19.02522659,1.24679500,1.80686100,3.13759000,3.81363700,28.92199000
-19.01522659,1.27273800,1.75192300,3.13759000,3.81363700,28.92199000
-19.00522659,1.24679500,1.77939200,3.16505900,3.86857500,29.69112000
-18.99522660,1.24679500,1.80686100,3.16505900,3.84110600,29.14174000
-18.98522660,1.24679500,1.80686100,3.16505900,3.86857500,28.70223000
-18.97522660,1.21932600,1.77939200,3.13759000,3.84110600,29.14174000
-18.96522660,1.21932600,1.77939200,3.16505900,3.84110600,28.81211000
-18.95522660,1.24679500,1.77939200,3.16505900,3.86857500,29.36149000
-18.94522660,1.24679500,1.77939200,3.16505900,3.86857500,29.47137000
-18.93522660,1.24679500,1.77939200,3.16505900,3.86857500,29.36149000
-18.92522660,1.21932600,1.77939200,3.16505900,3.86857500,28.92199000
-18.91522660,1.19185700,1.77939200,3.13759000,3.78769400,28.59846000
-18.90522660,1.24679500,1.80686100,3.19252800,3.86857500,29.25162000
-18.89522660,1.24679500,1.77939200,3.16505900,3.86857500,28.81211000
-18.88522660,1.24679500,1.77939200,3.19252800,3.86857500,28.81211000
-18.87522660,1.24679500,1.80686100,3.16505900,3.84110600,29.14174000
-18.86522660,1.24679500,1.77939200,3.16505900,3.86857500,29.14174000
-18.85522660,1.24679500,1.77939200,3.13759000,3.84110600,29.14174000
-18.84522660,1.24679500,1.77939200,3.19252800,3.86857500,28.92199000
-18.83522660,1.24679500,1.80686100,3.16505900,3.81363700,28.81211000
-18.82522660,1.24679500,1.77939200,3.13759000,3.84110600,29.25162000
-18.81522660,1.21932600,1.80686100,3.16505900,3.86857500,28.81211000
-18.80522660,1.24679500,1.77939200,3.16505900,3.86857500,28.48858000
-18.79522660,1.24679500,1.77939200,3.16505900,3.86857500,28.81211000
-18.78522660,1.21932600,1.80686100,3.16505900,3.84110600,28.37871000
-18.77522660,1.24679500,1.77939200,3.16505900,3.86857500,29.69112000
-18.76522660,1.21932600,1.80686100,3.16505900,3.84110600,28.92199000
-18.75522660,1.21932600,1.77939200,3.13759000,3.86857500,29.03186000
-18.74522660,1.24679500,1.77939200,3.16505900,3.86857500,29.03186000
-18.73522660,1.24679500,1.80686100,3.16505900,3.84110600,29.47137000
-18.72522660,1.19185700,1.80686100,3.16505900,3.84110600,28.92199000
-18.71522660,1.24679500,1.77939200,3.16505900,3.84110600,29.25162000
-18.70522660,1.24679500,1.77939200,3.19252800,3.89604400,28.70223000
-18.69522660,1.24679500,1.77939200,3.19252800,3.86857500,28.15895000
-18.68522660,1.24679500,1.80686100,3.16505900,3.84110600,28.37871000
-18.67522660,1.24679500,1.80686100,3.13759000,3.84110600,29.03186000
-18.66522660,1.21932600,1.77939200,3.13759000,3.86857500,29.14174000
-18.65522660,1.21932600,1.77939200,3.13759000,3.84110600,28.70223000
-18.64522660,1.24679500,1.83280400,3.16505900,3.86857500,29.25162000
-18.63522660,1.24679500,1.80686100,3.13759000,3.81363700,28.48858000
-18.62522660,1.21932600,1.77939200,3.13759000,3.86857500,29.36149000
-18.61522660,1.24679500,1.77939200,3.16505900,3.84110600,28.92199000
-18.60522661,1.24679500,1.77939200,3.16505900,3.86857500,29.03186000
-18.59522661,1.24679500,1.80686100,3.11164700,3.84110600,29.36149000
-18.58522661,1.24679500,1.80686100,3.16505900,3.84110600,29.36149000
-18.57522661,1.24679500,1.80686100,3.16505900,3.84110600,29.25162000
-18.56522661,1.24679500,1.80686100,3.16505900,3.81363700,28.04908000
-18.55522661,1.21932600,1.77939200,3.13759000,3.81363700,29.14174000
-18.54522661,1.21932600,1.77939200,3.19252800,3.84110600,30.02076000
-18.53522661,1.24679500,1.80686100,3.13759000,3.86857500,28.48858000
-18.52522661,1.24679500,1.80686100,3.13759000,3.84110600,28.70223000
-18.51522661,1.21932600,1.80686100,3.13759000,3.84110600,30.24051000
-18.50522661,1.24679500,1.75192300,3.16505900,3.86857500,29.36149000
-18.49522661,1.27273800,1.80686100,3.16505900,3.84110600,29.14174000
-18.48522661,1.24679500,1.80686100,3.16505900,3.86857500,28.48858000
-18.47522661,1.24679500,1.80686100,3.16505900,3.84110600,29.14174000
-18.46522661,1.21932600,1.80686100,3.13759000,3.84110600,29.25162000
-18.45522661,1.24679500,1.80686100,3.13759000,3.84110600,28.70223000
-18.44522661,1.24679500,1.80686100,3.16505900,3.86857500,28.15895000
-18.43522661,1.24679500,1.77939200,3.13759000,3.81363700,28.59846000
-18.42522661,1.24679500,1.80686100,3.13759000,3.86857500,28.81211000
-18.41522661,1.24679500,1.83280400,3.16505900,3.81363700,29.14174000
-18.40522661,1.21932600,1.77939200,3.13759000,3.84110600,28.15895000
-18.39522661,1.21932600,1.80686100,3.16505900,3.89604400,28.92199000
-18.38522661,1.24679500,1.77939200,3.16505900,3.86857500,28.70223000
-18.37522661,1.24679500,1.80686100,3.13759000,3.81363700,28.70223000
-18.36522661,1.21932600,1.77939200,3.13759000,3.84110600,28.37871000
-18.35522661,1.21932600,1.75192300,3.13759000,3.84110600,29.03186000
-18.34522661,1.21932600,1.77939200,3.16505900,3.86857500,28.92199000
-18.33522661,1.21932600,1.77939200,3.16505900,3.84110600,29.03186000
-18.32522661,1.24679500,1.77939200,3.13759000,3.86857500,29.14174000
-18.31522661,1.21932600,1.80686100,3.16505900,3.84110600,29.69112000
-18.30522661,1.21932600,1.77939200,3.16505900,3.86857500,28.59846000
-18.29522661,1.24679500,1.80686100,3.16505900,3.84110600,28.26883000
-18.28522661,1.21932600,1.77939200,3.16505900,3.89604400,28.81211000
-18.27522661,1.21932600,1.77939200,3.13759000,3.84110600,29.14174000
-18.26522661,1.21932600,1.77939200,3.13759000,3.84110600,29.47137000
-18.25522661,1.24679500,1.80686100,3.16505900,3.84110600,29.91088000
-18.24522661,1.24679500,1.77939200,3.16505900,3.84110600,29.47137000
-18.23522661,1.21932600,1.77939200,3.16505900,3.84110600,27.93920000
-18.22522661,1.21932600,1.80686100,3.16505900,3.86857500,28.70223000
-18.21522661,1.21932600,1.77939200,3.11164700,3.84110600,29.03186000
-18.20522662,1.19185700,1.77939200,3.13759000,3.86857500,29.58125000
-18.19522662,1.24679500,1.80686100,3.19252800,3.84110600,29.80100000
-18.18522662,1.21932600,1.80686100,3.16505900,3.84110600,29.36149000
-18.17522662,1.21932600,1.80686100,3.16505900,3.84110600,28.37871000
-18.16522662,1.21932600,1.77939200,3.16505900,3.84110600,29.25162000
-18.15522662,1.21932600,1.80686100,3.16505900,3.84110600,29.91088000
-18.14522662,1.21932600,1.75192300,3.16505900,3.89604400,29.47137000
-18.13522662,1.21932600,1.80686100,3.16505900,3.84110600,28.92199000
-18.12522662,1.21932600,1.77939200,3.11164700,3.84110600,29.36149000
-18.11522662,1.21932600,1.77939200,3.11164700,3.81363700,28.26883000
-18.10522662,1.21932600,1.77939200,3.16505900,3.86857500,29.58125000
-18.09522662,1.21932600,1.80686100,3.16505900,3.89604400,28.59846000
-18.08522662,1.24679500,1.80686100,3.16505900,3.84110600,29.69112000
-18.07522662,1.21932600,1.80686100,3.16505900,3.86857500,29.58125000
-18.06522662,1.21932600,1.77939200,3.16505900,3.86857500,28.92199000
-18.05522662,1.21932600,1.80686100,3.13759000,3.84110600,28.26883000
-18.04522662,1.21932600,1.80686100,3.16505900,3.86857500,29.58125000
-18.03522662,1.21932600,1.77939200,3.13759000,3.86857500,29.14174000
-18.02522662,1.21932600,1.77939200,3.13759000,3.84110600,29.36149000
-18.01522662,1.21932600,1.75192300,3.13759000,3.84110600,29.47137000
-18.00522662,1.19185700,1.77939200,3.16505900,3.86857500,28.70223000
-17.99522662,1.24679500,1.77939200,3.19252800,3.86857500,29.03186000
-17.98522662,1.21932600,1.80686100,3.16505900,3.84110600,28.59846000
-17.97522662,1.24679500,1.77939200,3.13759000,3.86857500,29.14174000
-17.96522662,1.24679500,1.77939200,3.16505900,3.84110600,28.92199000
-17.95522662,1.19185700,1.75192300,3.11164700,3.86857500,29.14174000
-17.94522662,1.21932600,1.80686100,3.13759000,3.84110600,28.81211000
-17.93522662,1.24679500,1.80686100,3.16505900,3.84110600,28.92199000
-17.92522662,1.19185700,1.75192300,3.16505900,3.81363700,29.69112000
-17.91522662,1.21932600,1.75192300,3.13759000,3.84110600,29.14174000
-17.90522662,1.24679500,1.80686100,3.16505900,3.84110600,29.03186000
-17.89522662,1.21932600,1.80686100,3.16505900,3.84110600,29.14174000
-17.88522662,1.21932600,1.80686100,3.13759000,3.84110600,29.36149000
-17.87522662,1.21932600,1.77939200,3.16505900,3.84110600,29.36149000
-17.86522662,1.19185700,1.77939200,3.16505900,3.84110600,29.36149000
-17.85522662,1.21932600,1.77939200,3.13759000,3.84110600,28.26883000
-17.84522662,1.24679500,1.77939200,3.16505900,3.86857500,29.36149000
-17.83522662,1.21932600,1.77939200,3.16505900,3.84110600,29.03186000
-17.82522662,1.21932600,1.80686100,3.16505900,3.84110600,28.81211000
-17.81522663,1.21932600,1.80686100,3.13759000,3.81363700,28.48858000
-17.80522663,1.21932600,1.80686100,3.16505900,3.84110600,28.92199000
-17.79522663,1.21932600,1.77939200,3.19252800,3.86857500,29.47137000
-17.78522663,1.24679500,1.80686100,3.16505900,3.84110600,29.69112000
-17.77522663,1.21932600,1.77939200,3.16505900,3.84110600,28.37871000
-17.76522663,1.24679500,1.80686100,3.16505900,3.84110600,28.37871000
-17.75522663,1.19185700,1.77939200,3.13759000,3.84110600,28.70223000
-17.74522663,1.24679500,1.80686100,3.16505900,3.86857500,29.03186000
-17.73522663,1.21932600,1.80686100,3.13759000,3.84110600,28.81211000
-17.72522663,1.24679500,1.80686100,3.16505900,3.86857500,28.59846000
-17.71522663,1.21932600,1.80686100,3.13759000,3.86857500,29.25162000
-17.70522663,1.21932600,1.80686100,3.16505900,3.89604400,29.25162000
-17.69522663,1.21932600,1.77939200,3.16505900,3.86857500,28.81211000
-17.68522663,1.21932600,1.83280400,3.19252800,3.86857500,29.91088000
-17.67522663,1.19185700,1.80686100,3.13759000,3.86857500,29.03186000
-17.66522663,1.21932600,1.80686100,3.16505900,3.84110600,28.59846000
-17.65522663,1.21932600,1.77939200,3.13759000,3.84110600,29.03186000
-17.64522663,1.21932600,1.77939200,3.19252800,3.89604400,28.92199000
-17.63522663,1.21932600,1.80686100,3.19252800,3.86857500,29.25162000
-17.62522663,1.21932600,1.80686100,3.16505900,3.84110600,29.80100000
-17.61522663,1.21932600,1.80686100,3.13759000,3.86857500,29.36149000
-17.60522663,1.21932600,1.77939200,3.16505900,3.86857500,29.58125000
-17.59522663,1.24679500,1.80686100,3.16505900,3.86857500,28.48858000
-17.58522663,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-17.57522663,1.24679500,1.80686100,3.19252800,3.89604400,29.69112000
-17.56522663,1.19185700,1.77939200,3.16505900,3.86857500,28.92199000
-17.55522663,1.21932600,1.77939200,3.13759000,3.86857500,29.03186000
-17.54522663,1.24679500,1.80686100,3.13759000,3.86857500,29.58125000
-17.53522663,1.21932600,1.83280400,3.16505900,3.84110600,29.25162000
-17.52522663,1.21932600,1.80686100,3.16505900,3.86857500,29.25162000
-17.51522663,1.21932600,1.80686100,3.13759000,3.84110600,28.48858000
-17.50522663,1.21932600,1.77939200,3.13759000,3.86857500,29.69112000
-17.49522663,1.24679500,1.77939200,3.13759000,3.84110600,29.58125000
-17.48522663,1.24679500,1.80686100,3.16505900,3.86857500,30.02076000
-17.47522663,1.21932600,1.75192300,3.13759000,3.81363700,28.15895000
-17.46522663,1.24679500,1.80686100,3.16505900,3.86857500,28.70223000
-17.45522663,1.19185700,1.75192300,3.11164700,3.81363700,28.70223000
-17.44522663,1.21932600,1.80686100,3.19252800,3.89604400,28.70223000
-17.43522663,1.21932600,1.77939200,3.13759000,3.84110600,29.69112000
-17.42522663,1.21932600,1.80686100,3.19252800,3.89604400,28.70223000
-17.41522664,1.21932600,1.80686100,3.13759000,3.86857500,28.81211000
-17.40522664,1.21932600,1.80686100,3.16505900,3.89604400,29.14174000
-17.39522664,1.21932600,1.83280400,3.16505900,3.86857500,28.48858000
-17.38522664,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-17.37522664,1.24679500,1.77939200,3.13759000,3.86857500,29.69112000
-17.36522664,1.21932600,1.77939200,3.16505900,3.86857500,28.59846000
-17.35522664,1.21932600,1.80686100,3.13759000,3.81363700,29.69112000
-17.34522664,1.24679500,1.80686100,3.16505900,3.86857500,29.36149000
-17.33522664,1.21932600,1.77939200,3.11164700,3.86857500,28.26883000
-17.32522664,1.21932600,1.80686100,3.13759000,3.84110600,28.04908000
-17.31522664,1.19185700,1.80686100,3.11164700,3.78769400,29.14174000
-17.30522664,1.21932600,1.77939200,3.13759000,3.84110600,29.25162000
-17.29522664,1.24679500,1.80686100,3.16505900,3.86857500,29.14174000
-17.28522664,1.21932600,1.77939200,3.13759000,3.84110600,29.03186000
-17.27522664,1.24679500,1.77939200,3.13759000,3.84110600,29.03186000
-17.26522664,1.24679500,1.80686100,3.13759000,3.84110600,28.81211000
-17.25522664,1.21932600,1.77939200,3.16505900,3.84110600,29.58125000
-17.24522664,1.21932600,1.80686100,3.16505900,3.89604400,28.81211000
-17.23522664,1.21932600,1.80686100,3.13759000,3.84110600,28.81211000
-17.22522664,1.21932600,1.80686100,3.13759000,3.86857500,28.15895000
-17.21522664,1.24679500,1.77939200,3.13759000,3.84110600,29.91088000
-17.20522664,1.21932600,1.77939200,3.11164700,3.81363700,29.36149000
-17.19522664,1.21932600,1.80686100,3.16505900,3.84110600,29.25162000
-17.18522664,1.21932600,1.80686100,3.16505900,3.84110600,29.14174000
-17.17522664,1.24679500,1.80686100,3.16505900,3.86857500,28.70223000
-17.16522664,1.24679500,1.77939200,3.13759000,3.84110600,28.92199000
-17.15522664,1.21932600,1.77939200,3.16505900,3.84110600,28.37871000
-17.14522664,1.21932600,1.80686100,3.13759000,3.84110600,29.03186000
-17.13522664,1.21932600,1.77939200,3.13759000,3.84110600,28.70223000
-17.12522664,1.21932600,1.80686100,3.16505900,3.86857500,29.58125000
-17.11522664,1.21932600,1.80686100,3.16505900,3.84110600,29.03186000
-17.10522664,1.19185700,1.75192300,3.13759000,3.84110600,28.81211000
-17.09522664,1.21932600,1.80686100,3.16505900,3.84110600,28.70223000
-17.08522664,1.21932600,1.77939200,3.13759000,3.81363700,28.59846000
-17.07522664,1.19185700,1.77939200,3.16505900,3.84110600,29.14174000
-17.06522664,1.19185700,1.77939200,3.13759000,3.84110600,29.36149000
-17.05522664,1.21932600,1.80686100,3.16505900,3.84110600,28.59846000
-17.04522664,1.21932600,1.77939200,3.16505900,3.86857500,29.03186000
-17.03522664,1.21932600,1.80686100,3.19252800,3.86857500,29.03186000
-17.02522664,1.21932600,1.77939200,3.16505900,3.84110600,28.59846000
-17.01522665,1.19185700,1.77939200,3.19252800,3.86857500,29.58125000
-17.00522665,1.21932600,1.80686100,3.16505900,3.84110600,28.59846000
-16.99522665,1.21932600,1.80686100,3.16505900,3.86857500,28.26883000
-16.98522665,1.21932600,1.77939200,3.13759000,3.86857500,29.14174000
-16.97522665,1.24679500,1.80686100,3.16505900,3.86857500,28.48858000
-16.96522665,1.21932600,1.80686100,3.13759000,3.84110600,29.03186000
-16.95522665,1.21932600,1.77939200,3.16505900,3.84110600,29.14174000
-16.94522665,1.24679500,1.80686100,3.13759000,3.86857500,28.59846000
-16.93522665,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-16.92522665,1.21932600,1.77939200,3.13759000,3.84110600,29.25162000
-16.91522665,1.24679500,1.80686100,3.16505900,3.86857500,29.14174000
-16.90522665,1.21932600,1.80686100,3.13759000,3.84110600,29.14174000
-16.89522665,1.21932600,1.83280400,3.16505900,3.84110600,29.36149000
-16.88522665,1.21932600,1.80686100,3.13759000,3.86857500,29.25162000
-16.87522665,1.24679500,1.80686100,3.16505900,3.86857500,29.58125000
